id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJue99ugkVrjsR2u1DLiT3ItI,Oxygen Fitness Club,60,4.099999904632568,12.901211738586426,77.58578491210938,0.1441718167626268,secondary_competitor,0.94,secondary_competitor
ChIJP3jo57UVrjsRasRWn7AbhiU,Bloom Prenatal and Therapy Yoga,190,5.0,12.928595542907717,77.59398651123047,0.1401588292557581,secondary_competitor,2.45,secondary_competitor
ChIJLw6yDRoVrjsRqPHFs1629xI,Gold's Gym J P Nagar,442,4.400000095367432,12.906347274780272,77.59681701660156,0.1393804163689928,primary_competitor,0.46,primary_competitor
ChIJpTADO-MVrjsRVO30fuXlfZU,MKS Fitness Zone,122,4.900000095367432,12.89328956604004,77.619873046875,0.1382009376182616,secondary_competitor,3.3,secondary_competitor
ChIJn7GnGec_rjsReoll9bPSTy0,Next level fitness,165,4.900000095367432,12.891630172729492,77.56001281738281,0.1372118762345796,secondary_competitor,3.9,secondary_competitor
ChIJTQ6EKggVrjsRsW6eJaUdHKI,Coffee Day,371,3.900000095367432,12.921908378601074,77.59361267089844,0.1363558610278951,anchor_competitor,1.71,anchor_competitor
ChIJ03pU2yoVrjsRs01rQUvOrW8,"Johnson's Academy for Music, Dance, Fitness and Art",262,5.0,12.883301734924316,77.6053466796875,0.13512603516683,secondary_competitor,2.92,secondary_competitor
ChIJV7mHJrYVrjsRun0ovFSixWo,Sparnod Fitness Equipment Pvt Ltd,110,4.400000095367432,12.92685317993164,77.58627319335938,0.1347973807722911,secondary_competitor,2.35,secondary_competitor
ChIJ3Qk5ZTgVrjsRgoTZaO8XRAw,Rockwall Fitness,63,5.0,12.935338020324709,77.60845184326172,0.1327118139748622,secondary_competitor,3.63,secondary_competitor
ChIJ_9L98cwVrjsRBKLd2dlgONo,VIVTAA FITNESS - JP Nagar 1st Phase,89,4.300000190734863,12.91083812713623,77.5781478881836,0.1318505383202544,primary_competitor,1.64,primary_competitor
ChIJW36QKfoUrjsRDQIVoTBNzdA,R.P FITNESS STUDIO BTM LAYOUT,290,4.800000190734863,12.917409896850586,77.6168441772461,0.1310372431420835,secondary_competitor,2.9,secondary_competitor
ChIJae-XqEsVrjsR3wjHcD92g4U,Third Wave Coffee,40,4.400000095367432,12.918689727783203,77.60009765625,0.1309451156960341,anchor_competitor,1.58,anchor_competitor
ChIJu6or6SA-rjsR_k-omRjZZh4,Proton Fitness Academy,392,5.0,12.92726230621338,77.58281707763672,0.1308815649052658,secondary_competitor,2.53,secondary_competitor
ChIJwW1Od3cVrjsRZGAUJNuA4uM,Stargenix suppliment store,92,4.900000095367432,12.902595520019531,77.62413787841797,0.1303264210552721,secondary_competitor,3.45,secondary_competitor
ChIJj3E8aAIVrjsRzLgpmnJ0IDk,K2 Fitness & Yoga Center,74,5.0,12.90107250213623,77.61788177490234,0.1295791902824687,secondary_competitor,2.81,secondary_competitor
ChIJiV4snZgVrjsR7tp9oKe4L4I,Happie Feet Studio,67,5.0,12.880980491638184,77.58394622802734,0.128434892331056,secondary_competitor,2.97,secondary_competitor
ChIJh0TBaxgVrjsRjESF5viguQQ,I-Fitt Fitness Club | 24/7 GYM IN BTM,180,4.400000095367432,12.913613319396973,77.61024475097656,0.1268502243463508,secondary_competitor,2.07,secondary_competitor
ChIJ0yUwGXAVrjsRX1W_NmzooLo,Just Dance Academy BTM Layout,198,4.5,12.914081573486328,77.60989379882812,0.1251589892726823,secondary_competitor,2.06,secondary_competitor
ChIJkzRgeJgVrjsRI_IYR9Ny5Tg,D heart love fitt,101,4.900000095367432,12.908771514892578,77.6039047241211,0.1245835686002694,secondary_competitor,1.25,secondary_competitor
ChIJJYHo3v4UrjsRfgg7YTAw3hw,Play On Fitness BTM 1ST Stage,328,4.0,12.919742584228516,77.61237335205078,0.1238686081851802,secondary_competitor,2.6,secondary_competitor
ChIJdQINJMIVrjsRmHpfyh84w5I,SHIELD'S FITNESS CLUB +916362800922 +916362800921,205,4.599999904632568,12.919076919555664,77.58352661132812,0.1230877590078442,secondary_competitor,1.7,secondary_competitor
ChIJnw_VGTsVrjsRVI1vQWF0WeM,Newline Fitness Hub - Fitness Center Near Me | Best Gyms in Bangalore,87,4.900000095367432,12.879547119140623,77.59613037109375,0.1230373812470262,secondary_competitor,3.01,secondary_competitor
